features,ChurnIndex
"[20.0,66.71,1414.52,0.0,1.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[50.0,86.36,4243.99,0.0,1.0,0.0,1.0,0.0,0.0,1.0]",0.0
"(10,[0,1,3,6,8],[27.0,53.41,1.0,1.0,1.0])",0.0
"(10,[0,1,3,6,8],[7.0,103.89,1.0,1.0,1.0])",1.0
"(10,[1,4,5,9],[70.22,1.0,1.0,1.0])",0.0
"[18.0,89.5,1448.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[9.0,83.54,801.77,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[48.0,65.47,2805.98,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[33.0,25.23,974.63,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",1.0
"[1.0,86.7,92.99,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",1.0
"[8.0,102.7,765.48,0.0,1.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[43.0,28.96,1098.14,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"(10,[1,3,6,8],[98.44,1.0,1.0,1.0])",0.0
"[10.0,64.51,605.03,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[8.0,77.79,565.35,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",1.0
"[62.0,60.56,3448.55,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"(10,[1,3,5,7],[69.98,1.0,1.0,1.0])",0.0
"[10.0,100.88,1031.29,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[12.0,54.33,747.39,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[8.0,105.93,854.7,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[12.0,31.07,456.73,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[66.0,97.25,6184.1,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[4.0,96.27,389.37,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[1.0,65.2,67.55,1.0,0.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[20.0,34.52,508.49,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[43.0,82.43,3130.64,0.0,1.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[16.0,45.76,855.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0]",1.0
"[45.0,92.97,4107.97,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[11.0,82.07,967.1,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[27.0,72.21,1731.23,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"(10,[0,1,4,6,7],[39.0,29.31,1.0,1.0,1.0])",0.0
"[23.0,78.83,1767.34,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[27.0,99.01,2573.72,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[51.0,51.13,2960.51,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[68.0,59.23,3780.37,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[11.0,98.16,1075.24,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[35.0,74.59,2587.06,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[33.0,58.65,1818.43,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[70.0,46.82,3482.96,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[54.0,93.51,5400.36,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[3.0,90.73,284.95,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[18.0,69.72,1091.98,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[25.0,55.36,1568.17,0.0,1.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[22.0,87.62,2141.98,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[63.0,42.42,2058.48,1.0,0.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[16.0,46.45,640.65,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[27.0,34.77,962.41,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[42.0,49.74,2262.35,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[15.0,31.29,557.29,0.0,1.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[35.0,37.11,1219.84,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[67.0,57.17,4064.37,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[51.0,74.71,4215.05,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[7.0,70.63,477.85,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[15.0,86.47,1321.77,1.0,0.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[4.0,78.1,313.58,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[12.0,71.94,804.98,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[54.0,78.06,4141.82,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[49.0,85.51,3942.84,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[36.0,91.86,3008.12,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[9.0,76.65,671.67,1.0,0.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[28.0,73.36,2225.53,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[28.0,88.61,2574.56,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[53.0,59.63,2665.09,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[67.0,97.52,6606.78,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[10.0,94.96,996.62,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[36.0,91.99,3541.44,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[19.0,73.89,1494.9,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[9.0,106.55,954.36,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[59.0,24.83,1458.13,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[54.0,32.16,1780.91,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[31.0,35.06,865.17,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[20.0,26.63,551.48,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[58.0,80.57,4259.09,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[62.0,27.16,1312.48,1.0,0.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[66.0,67.69,4815.68,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[57.0,48.22,3095.1,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[34.0,80.02,2969.28,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[8.0,101.97,759.28,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[11.0,60.42,696.13,0.0,1.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[51.0,58.68,3391.85,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[2.0,103.99,195.13,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[27.0,38.54,1214.96,0.0,1.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[40.0,21.57,631.81,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[4.0,65.27,258.58,0.0,1.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[25.0,56.39,1609.11,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[2.0,101.71,210.61,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",1.0
"[54.0,61.6,3369.56,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[4.0,60.13,208.22,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[12.0,73.2,812.54,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[59.0,82.8,4895.55,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[6.0,91.05,600.77,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[2.0,97.57,181.98,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",1.0
"[37.0,92.72,3461.78,1.0,0.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[22.0,47.12,1012.54,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[1.0,92.9,102.47,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"(10,[1,4,5,9],[107.03,1.0,1.0,1.0])",0.0
"[10.0,86.96,882.14,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[4.0,82.17,363.34,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[9.0,86.67,713.39,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[7.0,107.56,790.26,0.0,1.0,1.0,0.0,0.0,0.0,1.0]",1.0
"(10,[0,1,4,5,7],[1.0,67.42,1.0,1.0,1.0])",0.0
"[8.0,99.61,868.96,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",1.0
"[10.0,77.49,783.33,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[40.0,43.61,1832.87,0.0,1.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[6.0,81.81,476.59,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[68.0,89.77,6532.89,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[26.0,21.56,622.63,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[5.0,79.96,376.29,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[68.0,40.58,3338.44,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[36.0,31.11,1467.04,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[36.0,57.74,2080.28,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"(10,[1,4,6,9],[99.69,1.0,1.0,1.0])",0.0
"(10,[1,4,5,9],[70.19,1.0,1.0,1.0])",0.0
"[53.0,93.08,4506.05,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[23.0,24.49,394.56,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[5.0,78.35,368.96,1.0,0.0,0.0,1.0,0.0,0.0,1.0]",1.0
"[65.0,36.09,1854.24,1.0,0.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[8.0,65.77,569.02,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[8.0,78.08,584.18,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[48.0,70.24,3680.04,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[67.0,67.99,3958.88,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[6.0,86.36,561.55,1.0,0.0,1.0,0.0,0.0,0.0,1.0]",1.0
"[72.0,33.62,2019.05,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",1.0
"(10,[0,1,3,6,8],[29.0,69.49,1.0,1.0,1.0])",0.0
"[24.0,79.6,2018.48,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[48.0,80.61,4178.6,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[12.0,84.2,896.11,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[64.0,27.35,1318.82,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[54.0,75.84,4429.53,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[60.0,88.39,4855.92,1.0,0.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[70.0,77.14,4844.55,0.0,1.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[46.0,30.56,1502.3,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[24.0,48.46,1226.74,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[29.0,32.71,897.55,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"(10,[0,1,3,6,8],[8.0,88.12,1.0,1.0,1.0])",0.0
"(10,[0,1,3,6,7],[4.0,97.85,1.0,1.0,1.0])",1.0
"[55.0,67.07,3548.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[9.0,69.06,548.57,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[70.0,98.76,6762.45,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[27.0,44.65,1265.07,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[17.0,23.72,312.03,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[19.0,34.89,643.86,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[24.0,21.25,347.66,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[12.0,55.87,746.36,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[31.0,98.89,2985.39,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[50.0,90.38,4601.8,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"(10,[0,1,3,6,7],[20.0,56.8,1.0,1.0,1.0])",0.0
"[5.0,61.86,334.73,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[12.0,48.12,457.92,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[16.0,84.47,1191.55,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[59.0,32.33,2211.46,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[22.0,83.3,2014.53,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"(10,[1,3,5,9],[96.43,1.0,1.0,1.0])",1.0
"[39.0,47.46,1733.33,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",1.0
"[11.0,90.6,960.07,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",1.0
"[11.0,92.2,906.48,1.0,0.0,1.0,0.0,0.0,0.0,1.0]",1.0
"[18.0,79.87,1382.07,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[67.0,30.43,2160.89,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[11.0,105.09,1242.53,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",1.0
"[54.0,58.59,3392.49,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[10.0,71.21,679.2,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",1.0
"[3.0,93.98,257.88,0.0,1.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[17.0,40.12,812.32,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[67.0,92.43,6189.14,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[12.0,98.13,1239.01,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[53.0,34.11,2296.79,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[42.0,21.81,1200.36,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[48.0,29.5,1215.99,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[10.0,82.93,912.16,0.0,1.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[9.0,74.39,730.9,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",1.0
"[49.0,85.76,4094.95,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[10.0,88.91,845.43,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[6.0,98.67,590.17,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[34.0,49.72,1527.53,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[12.0,96.51,1089.96,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[70.0,21.94,2013.07,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[38.0,36.68,1151.7,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[50.0,93.21,4228.87,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[13.0,29.81,425.27,1.0,0.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[11.0,75.61,809.92,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[62.0,71.8,5042.32,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",0.0
"(10,[1,3,5,8],[68.22,1.0,1.0,1.0])",0.0
"[69.0,95.57,6817.03,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[2.0,60.47,125.65,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[2.0,65.47,145.23,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[70.0,74.28,4550.47,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[9.0,89.22,841.97,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[6.0,96.76,628.55,1.0,0.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[6.0,88.19,479.73,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[48.0,98.9,4380.75,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[5.0,77.44,398.15,0.0,1.0,0.0,1.0,0.0,0.0,1.0]",1.0
"[72.0,59.14,4480.61,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[32.0,64.73,1902.77,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[7.0,107.76,776.07,0.0,1.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[6.0,84.96,557.4,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",1.0
"(10,[0,1,3,6,7],[24.0,78.41,1.0,1.0,1.0])",0.0
"[2.0,81.84,149.39,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[56.0,76.08,3810.39,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[54.0,79.93,3908.14,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[47.0,60.67,2921.68,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",1.0
"[61.0,57.91,3327.48,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[16.0,74.9,1205.27,0.0,1.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[27.0,42.19,959.3,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[7.0,74.87,502.28,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",1.0
"[30.0,97.35,2668.02,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"(10,[1,3,6,7],[62.95,1.0,1.0,1.0])",0.0
"[9.0,102.71,959.02,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[31.0,39.74,1208.8,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[7.0,88.95,667.71,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[9.0,66.06,627.45,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[33.0,69.35,2468.16,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[40.0,67.76,2390.58,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[10.0,102.55,947.66,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",1.0
"[4.0,90.48,353.17,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[8.0,89.83,785.71,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",1.0
"[8.0,90.93,768.16,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[37.0,56.04,1788.95,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[48.0,48.01,2307.49,0.0,1.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[62.0,97.98,6616.53,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"(10,[0,1,4,6,7],[66.0,88.81,1.0,1.0,1.0])",0.0
"[30.0,26.26,525.85,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[9.0,84.62,701.85,0.0,1.0,0.0,1.0,0.0,0.0,1.0]",1.0
"[8.0,64.93,571.36,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[67.0,99.33,6406.91,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[41.0,21.12,607.84,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[29.0,61.47,1973.05,1.0,0.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[50.0,21.38,1044.4,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[64.0,82.71,4762.24,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[19.0,24.84,398.4,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[32.0,66.86,2194.15,1.0,0.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[12.0,57.29,784.68,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[16.0,60.9,979.22,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[1.0,83.15,82.45,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[55.0,25.53,1787.88,0.0,1.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[23.0,28.06,793.23,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[61.0,82.44,5131.51,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[51.0,30.23,1142.83,0.0,1.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[30.0,45.44,1168.96,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"(10,[0,1,4,5,8],[40.0,43.63,1.0,1.0,1.0])",0.0
"[50.0,95.85,4818.47,1.0,0.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[12.0,62.6,846.81,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[15.0,40.67,503.94,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[10.0,78.61,699.06,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[8.0,91.55,775.59,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[66.0,41.66,2196.02,0.0,1.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[11.0,81.33,839.78,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[37.0,41.01,1743.66,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",1.0
"[9.0,83.69,803.07,0.0,1.0,1.0,0.0,0.0,0.0,1.0]",1.0
"[4.0,60.95,273.7,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[52.0,65.22,3802.1,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"(10,[1,3,6,9],[109.89,1.0,1.0,1.0])",0.0
"[7.0,96.46,698.94,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",1.0
"[50.0,49.82,2480.49,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[22.0,48.67,910.43,1.0,0.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[9.0,82.42,831.43,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[58.0,62.79,3680.26,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[64.0,24.03,2109.8,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[39.0,50.82,2057.97,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[12.0,40.78,511.1,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[32.0,91.81,2976.32,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[27.0,89.1,2443.03,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[11.0,61.57,745.59,1.0,0.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[45.0,45.74,2421.82,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[12.0,91.43,1181.31,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[54.0,77.7,4456.43,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[51.0,50.39,3010.76,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"(10,[0,1,3,5,8],[5.0,76.73,1.0,1.0,1.0])",1.0
"[30.0,25.81,582.21,1.0,0.0,0.0,1.0,0.0,0.0,1.0]",0.0
"(10,[0,1,4,5,9],[65.0,44.3,1.0,1.0,1.0])",0.0
"[31.0,92.36,3048.54,0.0,1.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[6.0,93.24,562.28,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[51.0,29.37,1212.53,1.0,0.0,0.0,1.0,0.0,0.0,1.0]",0.0
"(10,[0,1,4,6,8],[24.0,72.8,1.0,1.0,1.0])",0.0
"[12.0,40.31,429.12,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[37.0,24.68,1160.91,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[29.0,97.52,2823.85,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[4.0,104.22,425.47,1.0,0.0,1.0,0.0,0.0,0.0,1.0]",1.0
"(10,[0,1,3,6,8],[6.0,82.09,1.0,1.0,1.0])",1.0
"[15.0,98.59,1336.88,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[47.0,22.66,1339.78,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"(10,[0,1,4,6,7],[38.0,24.07,1.0,1.0,1.0])",0.0
"[6.0,69.68,373.51,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[3.0,101.63,287.57,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",1.0
"(10,[1,3,6,8],[79.9,1.0,1.0,1.0])",1.0
"[24.0,77.25,1811.26,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"(10,[1,4,5,8],[82.59,1.0,1.0,1.0])",0.0
"[55.0,55.49,3227.58,1.0,0.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[9.0,105.65,943.93,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[12.0,39.65,537.36,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[9.0,87.49,858.57,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[70.0,60.53,4015.17,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[8.0,81.19,724.26,0.0,1.0,1.0,0.0,0.0,0.0,1.0]",1.0
"[12.0,67.15,824.26,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[61.0,72.93,4725.36,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[48.0,26.85,1685.33,0.0,1.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[32.0,96.34,3071.42,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[3.0,90.83,259.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[33.0,30.72,690.07,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[48.0,45.97,2012.1,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",1.0
